"ing","ingName","prodCode","prodDesc","prodTTY"
"42355","Fluvoxamine","903879","24 HR Fluvoxamine Maleate 150 MG Extended Release Oral Capsule","SCD"
"42355","Fluvoxamine","903885","Fluvoxamine Maleate 100 MG Oral Tablet [Luvox]","SBD"
"42355","Fluvoxamine","903873","24 HR Fluvoxamine Maleate 100 MG Extended Release Oral Capsule","SCD"
"42355","Fluvoxamine","903877","Fluvoxamine Maleate 100 MG Extended Release Oral Capsule [Luvox]","SBD"
"42355","Fluvoxamine","903876","Fluvoxamine Maleate 100 MG Extended Release Oral Capsule","SCD"
"42355","Fluvoxamine","104847","Fluvoxamine 50 MG Delayed Release Oral Tablet","SCD"
"42355","Fluvoxamine","903881","24 HR Fluvoxamine Maleate 150 MG Extended Release Oral Capsule [Luvox]","SBD"
"42355","Fluvoxamine","903875","24 HR Fluvoxamine Maleate 100 MG Extended Release Oral Capsule [Luvox]","SBD"
"42355","Fluvoxamine","903882","Fluvoxamine Maleate 150 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1049547","Oxycodone Hydrochloride 15 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1049658","Acetaminophen 500 MG / Oxycodone Hydrochloride 5 MG Oral Capsule","SCD"
"7804","Oxycodone","1049260","Acetaminophen 400 MG / Oxycodone Hydrochloride 5 MG Oral Tablet","SCD"
"7804","Oxycodone","1049262","Acetaminophen 400 MG / Oxycodone Hydrochloride 5 MG Oral Tablet [Magnacet]","SBD"
"7804","Oxycodone","1049267","Acetaminophen 400 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet","SCD"
"7804","Oxycodone","1049269","Acetaminophen 400 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet [Magnacet]","SBD"
"7804","Oxycodone","629032","Acetaminophen 500 MG / Oxycodone 50 MG Oral Capsule","SCD"
"7804","Oxycodone","1049651","Acetaminophen 500 MG / Oxycodone Hydrochloride 10 MG Oral Tablet","SCD"
"7804","Oxycodone","1049613","Oxycodone Hydrochloride 15 MG Oral Tablet [Roxicodone]","SBD"
"7804","Oxycodone","1049655","Acetaminophen 500 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Xolox]","SBD"
"7804","Oxycodone","1049253","Acetaminophen 400 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Magnacet]","SBD"
"7804","Oxycodone","210927","Acetaminophen 500 MG / Oxycodone Hydrochloride 5 MG Oral Capsule [Roxilox]","SBD"
"7804","Oxycodone","1049660","Acetaminophen 500 MG / Oxycodone Hydrochloride 5 MG Oral Capsule [Taxadone]","SBD"
"7804","Oxycodone","1049666","Acetaminophen 500 MG / Oxycodone Hydrochloride 5 MG Oral Capsule [Tylox]","SBD"
"7804","Oxycodone","1049709","Acetaminophen 500 MG / Oxycodone Hydrochloride 5 MG Oral Tablet","SCD"
"7804","Oxycodone","1050496","Acetaminophen 500 MG / Oxycodone Hydrochloride 5 MG Oral Tablet [Roxicet]","SBD"
"7804","Oxycodone","1049233","Acetaminophen 500 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet","SCD"
"7804","Oxycodone","1049235","Acetaminophen 500 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet [Endocet]","SBD"
"7804","Oxycodone","1049653","Acetaminophen 500 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Narvox]","SBD"
"7804","Oxycodone","1050490","Acetaminophen 325 MG / Oxycodone Hydrochloride 5 MG Oral Tablet [Roxicet]","SBD"
"7804","Oxycodone","1049216","Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Endocet]","SBD"
"7804","Oxycodone","1049625","Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet]","SBD"
"7804","Oxycodone","1049635","Acetaminophen 325 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet","SCD"
"7804","Oxycodone","1487288","Acetaminophen 325 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet [Endocet]","SBD"
"7804","Oxycodone","1049637","Acetaminophen 325 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet [Percocet]","SBD"
"7804","Oxycodone","1049703","Acetaminophen 325 MG / Oxycodone Hydrochloride 5 MG Oral Capsule","SCD"
"7804","Oxycodone","1049221","Acetaminophen 325 MG / Oxycodone Hydrochloride 5 MG Oral Tablet","SCD"
"7804","Oxycodone","1049259","Acetaminophen 400 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet [Magnacet]","SBD"
"7804","Oxycodone","1049640","Acetaminophen 325 MG / Oxycodone Hydrochloride 5 MG Oral Tablet [Percocet]","SBD"
"7804","Oxycodone","1049257","Acetaminophen 400 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet","SCD"
"7804","Oxycodone","1491835","Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1491836","Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Extended Release Oral Tablet [Xartemis]","SBD"
"7804","Oxycodone","1049225","Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet","SCD"
"7804","Oxycodone","1049227","Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet [Endocet]","SBD"
"7804","Oxycodone","1049642","Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet [Percocet]","SBD"
"7804","Oxycodone","1049251","Acetaminophen 400 MG / Oxycodone Hydrochloride 10 MG Oral Tablet","SCD"
"7804","Oxycodone","1049580","Acetaminophen 65 MG/ML / Oxycodone Hydrochloride 1 MG/ML Oral Solution","SCD"
"7804","Oxycodone","1049223","Acetaminophen 325 MG / Oxycodone Hydrochloride 5 MG Oral Tablet [Endocet]","SBD"
"7804","Oxycodone","1806719","Naltrexone hydrochloride 3.6 MG / Oxycodone Hydrochloride 30 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1049647","Acetaminophen 500 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet [Percocet]","SBD"
"7804","Oxycodone","1545904","Naloxone Hydrochloride 10 MG / Oxycodone Hydrochloride 20 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1545908","Naloxone Hydrochloride 20 MG / Oxycodone Hydrochloride 40 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1545911","Naloxone Hydrochloride 5 MG / Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1546090","Naloxone Hydrochloride 5 MG / Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Targiniq]","SBD"
"7804","Oxycodone","1806708","Naltrexone hydrochloride 1.2 MG / Oxycodone Hydrochloride 10 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1806709","Naltrexone hydrochloride 1.2 MG / Oxycodone Hydrochloride 10 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1049591","Ibuprofen 400 MG / Oxycodone Hydrochloride 5 MG Oral Tablet [Combunox]","SBD"
"7804","Oxycodone","1806714","Naltrexone hydrochloride 2.4 MG / Oxycodone Hydrochloride 20 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1049589","Ibuprofen 400 MG / Oxycodone Hydrochloride 5 MG Oral Tablet","SCD"
"7804","Oxycodone","1806720","Naltrexone hydrochloride 3.6 MG / Oxycodone Hydrochloride 30 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1806725","Naltrexone hydrochloride 4.8 MG / Oxycodone Hydrochloride 40 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1806726","Naltrexone hydrochloride 4.8 MG / Oxycodone Hydrochloride 40 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1806731","Naltrexone hydrochloride 7.2 MG / Oxycodone Hydrochloride 60 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1806732","Naltrexone hydrochloride 7.2 MG / Oxycodone Hydrochloride 60 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1806737","Naltrexone hydrochloride 9.6 MG / Oxycodone Hydrochloride 80 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1806738","Naltrexone hydrochloride 9.6 MG / Oxycodone Hydrochloride 80 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1806713","Naltrexone hydrochloride 2.4 MG / Oxycodone Hydrochloride 20 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","637540","Aspirin 325 MG / Oxycodone Hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet","SCD"
"7804","Oxycodone","1049211","Acetaminophen 300 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet [Perloxx]","SBD"
"7804","Oxycodone","1049582","Acetaminophen 65 MG/ML / Oxycodone Hydrochloride 1 MG/ML Oral Solution [Roxicet]","SBD"
"7804","Oxycodone","1049270","Acetaminophen 650 MG / Oxycodone Hydrochloride 10 MG Oral Tablet","SCD"
"7804","Oxycodone","1049272","Acetaminophen 650 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Endocet]","SBD"
"7804","Oxycodone","1049650","Acetaminophen 650 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet]","SBD"
"7804","Oxycodone","432481","Aspirin 325 MG / Oxycodone 2.5 MG Oral Tablet","SCD"
"7804","Oxycodone","724614","Aspirin 325 MG / Oxycodone Hydrochloride 2.25 MG / oxycodone terephthalate 0.19 MG Oral Tablet","SCD"
"7804","Oxycodone","583405","Ibuprofen 450 MG / Oxycodone 5 MG Oral Tablet","SCD"
"7804","Oxycodone","1049716","Aspirin 325 MG / Oxycodone Hydrochloride 2.44 MG Oral Tablet","SCD"
"7804","Oxycodone","2105822","Acetaminophen 60 MG/ML / Oxycodone Hydrochloride 2 MG/ML Oral Solution","SCD"
"7804","Oxycodone","724547","Aspirin 325 MG / Oxycodone Hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet [Endodan]","SBD"
"7804","Oxycodone","637542","Aspirin 325 MG / Oxycodone Hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet [Percodan]","SBD"
"7804","Oxycodone","848768","Aspirin 325 MG / Oxycodone Hydrochloride 4.84 MG Oral Tablet","SCD"
"7804","Oxycodone","848928","Aspirin 325 MG / Oxycodone Hydrochloride 4.84 MG Oral Tablet [Endodan Reformulated May 2009]","SBD"
"7804","Oxycodone","848772","Aspirin 325 MG / Oxycodone Hydrochloride 4.84 MG Oral Tablet [Percodan Reformulated May 2009]","SBD"
"7804","Oxycodone","1049691","Aspirin 325 MG / Oxycodone Hydrochloride 5 MG Oral Tablet","SCD"
"7804","Oxycodone","1049693","Aspirin 325 MG / Oxycodone Hydrochloride 5 MG Oral Tablet [Roxiprin]","SBD"
"7804","Oxycodone","724620","Aspirin 325 MG / Oxycodone Hydrochloride 2.25 MG / oxycodone terephthalate 0.19 MG Oral Tablet [Percodan]","SBD"
"7804","Oxycodone","1791560","Abuse-Deterrent 12 HR Oxycodone 13.5 MG Extended Release Oral Capsule [Xtampza]","SBD"
"7804","Oxycodone","1790533","Abuse-Deterrent 12 HR Oxycodone 9 MG Extended Release Oral Capsule [Xtampza]","SBD"
"7804","Oxycodone","1049557","12 HR Oxycodone Hydrochloride 160 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049559","12 HR Oxycodone Hydrochloride 160 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1049563","12 HR Oxycodone Hydrochloride 20 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049574","12 HR Oxycodone Hydrochloride 30 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049584","12 HR Oxycodone Hydrochloride 40 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049593","12 HR Oxycodone Hydrochloride 60 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049502","12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1791558","Abuse-Deterrent 12 HR Oxycodone 13.5 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1806736","12 HR Naltrexone hydrochloride 9.6 MG / Oxycodone Hydrochloride 80 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1791567","Abuse-Deterrent 12 HR Oxycodone 18 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1791569","Abuse-Deterrent 12 HR Oxycodone 18 MG Extended Release Oral Capsule [Xtampza]","SBD"
"7804","Oxycodone","1791574","Abuse-Deterrent 12 HR Oxycodone 27 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1791576","Abuse-Deterrent 12 HR Oxycodone 27 MG Extended Release Oral Capsule [Xtampza]","SBD"
"7804","Oxycodone","1791580","Abuse-Deterrent 12 HR Oxycodone 36 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1791582","Abuse-Deterrent 12 HR Oxycodone 36 MG Extended Release Oral Capsule [Xtampza]","SBD"
"7804","Oxycodone","1049214","Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet","SCD"
"7804","Oxycodone","1049599","12 HR Oxycodone Hydrochloride 80 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1806712","12 HR Naltrexone hydrochloride 2.4 MG / Oxycodone Hydrochloride 20 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1491832","12 HR Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1491834","12 HR Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Extended Release Oral Tablet [Xartemis]","SBD"
"7804","Oxycodone","1545903","12 HR Naloxone Hydrochloride 10 MG / Oxycodone Hydrochloride 20 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1545907","12 HR Naloxone Hydrochloride 20 MG / Oxycodone Hydrochloride 40 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1545910","12 HR Naloxone Hydrochloride 5 MG / Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1546089","12 HR Naloxone Hydrochloride 5 MG / Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Targiniq]","SBD"
"7804","Oxycodone","1806701","12 HR Naltrexone hydrochloride 1.2 MG / Oxycodone Hydrochloride 10 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1049543","12 HR Oxycodone Hydrochloride 15 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1806710","12 HR Naltrexone hydrochloride 2.4 MG / Oxycodone Hydrochloride 20 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1860157","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1806716","12 HR Naltrexone hydrochloride 3.6 MG / Oxycodone Hydrochloride 30 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1806718","12 HR Naltrexone hydrochloride 3.6 MG / Oxycodone Hydrochloride 30 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1806722","12 HR Naltrexone hydrochloride 4.8 MG / Oxycodone Hydrochloride 40 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1806724","12 HR Naltrexone hydrochloride 4.8 MG / Oxycodone Hydrochloride 40 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1806728","12 HR Naltrexone hydrochloride 7.2 MG / Oxycodone Hydrochloride 60 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1806730","12 HR Naltrexone hydrochloride 7.2 MG / Oxycodone Hydrochloride 60 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1806734","12 HR Naltrexone hydrochloride 9.6 MG / Oxycodone Hydrochloride 80 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1806707","12 HR Naltrexone hydrochloride 1.2 MG / Oxycodone Hydrochloride 10 MG Extended Release Oral Capsule [Troxyca]","SBD"
"7804","Oxycodone","1037261","Acetaminophen 300 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet [Primalev]","SBD"
"7804","Oxycodone","1790527","Abuse-Deterrent 12 HR Oxycodone 9 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1014599","Acetaminophen 300 MG / Oxycodone Hydrochloride 10 MG Oral Tablet","SCD"
"7804","Oxycodone","1049191","Acetaminophen 300 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Lynox]","SBD"
"7804","Oxycodone","1014605","Acetaminophen 300 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Perloxx]","SBD"
"7804","Oxycodone","1537120","Acetaminophen 300 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Primlev]","SBD"
"7804","Oxycodone","1037259","Acetaminophen 300 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet","SCD"
"7804","Oxycodone","1049218","Acetaminophen 300 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet [Lynox]","SBD"
"7804","Oxycodone","1944543","Abuse-Deterrent Oxycodone Hydrochloride 5 MG Oral Tablet [Roxybond]","SBD"
"7804","Oxycodone","1049197","Acetaminophen 300 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet [Perloxx]","SBD"
"7804","Oxycodone","1944541","Abuse-Deterrent Oxycodone Hydrochloride 5 MG Oral Tablet","SCD"
"7804","Oxycodone","1014615","Acetaminophen 300 MG / Oxycodone Hydrochloride 5 MG Oral Tablet","SCD"
"7804","Oxycodone","1049232","Acetaminophen 300 MG / Oxycodone Hydrochloride 5 MG Oral Tablet [Lynox]","SBD"
"7804","Oxycodone","1049206","Acetaminophen 300 MG / Oxycodone Hydrochloride 5 MG Oral Tablet [Perloxx]","SBD"
"7804","Oxycodone","1537116","Acetaminophen 300 MG / Oxycodone Hydrochloride 5 MG Oral Tablet [Primlev]","SBD"
"7804","Oxycodone","1014632","Acetaminophen 300 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet","SCD"
"7804","Oxycodone","1049241","Acetaminophen 300 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet [Lynox]","SBD"
"7804","Oxycodone","1791562","Oxycodone 13.5 MG Extended Release Oral Capsule [Xtampza]","SBD"
"7804","Oxycodone","2045500","Acetaminophen 300 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet [Nalocet]","SBD"
"7804","Oxycodone","1860127","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 60 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049504","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1860154","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 15 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049545","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 15 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1860129","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 20 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049565","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 20 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1860151","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 30 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049576","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 30 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","243730","Acetaminophen 100 MG/ML / Oxycodone 1 MG/ML Oral Solution","SCD"
"7804","Oxycodone","1049586","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 40 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1537122","Acetaminophen 300 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet [Primlev]","SBD"
"7804","Oxycodone","1049595","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 60 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1860148","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 80 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049601","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 80 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1944529","Abuse-Deterrent Oxycodone Hydrochloride 15 MG Oral Tablet","SCD"
"7804","Oxycodone","1944535","Abuse-Deterrent Oxycodone Hydrochloride 15 MG Oral Tablet [Roxybond]","SBD"
"7804","Oxycodone","1944538","Abuse-Deterrent Oxycodone Hydrochloride 30 MG Oral Tablet","SCD"
"7804","Oxycodone","1944540","Abuse-Deterrent Oxycodone Hydrochloride 30 MG Oral Tablet [Roxybond]","SBD"
"7804","Oxycodone","1860137","Abuse-Deterrent 12 HR Oxycodone Hydrochloride 40 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1050419","Oxycodone Hydrochloride 5 MG Oral Tablet [Endocodone]","SBD"
"7804","Oxycodone","1050407","Oxycodone Hydrochloride 20 MG/ML Oral Solution [ETH-Oxydose]","SBD"
"7804","Oxycodone","351415","Oxycodone Hydrochloride 20 MG/ML Oral Solution [Oxydose]","SBD"
"7804","Oxycodone","1050409","Oxycodone Hydrochloride 20 MG/ML Oral Solution [Oxyfast]","SBD"
"7804","Oxycodone","1049617","Oxycodone Hydrochloride 20 MG/ML Oral Solution [Roxicodone]","SBD"
"7804","Oxycodone","1049577","Oxycodone Hydrochloride 30 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049578","Oxycodone Hydrochloride 30 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1049618","Oxycodone Hydrochloride 30 MG Oral Tablet","SCD"
"7804","Oxycodone","1049620","Oxycodone Hydrochloride 30 MG Oral Tablet [Roxicodone]","SBD"
"7804","Oxycodone","1049587","Oxycodone Hydrochloride 40 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049588","Oxycodone Hydrochloride 40 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1049727","Oxycodone Hydrochloride 5 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049696","Oxycodone Hydrochloride 5 MG Oral Capsule","SCD"
"7804","Oxycodone","1049615","Oxycodone Hydrochloride 20 MG/ML Oral Solution","SCD"
"7804","Oxycodone","541050","Oxycodone Hydrochloride 5 MG Oral Capsule [Oxyrapid]","SBD"
"7804","Oxycodone","1049621","Oxycodone Hydrochloride 5 MG Oral Tablet","SCD"
"7804","Oxycodone","1664448","Oxycodone Hydrochloride 5 MG Oral Tablet [Oxaydo]","SBD"
"7804","Oxycodone","1113313","Oxycodone Hydrochloride 5 MG Oral Tablet [Oxecta]","SBD"
"7804","Oxycodone","1050421","Oxycodone Hydrochloride 5 MG Oral Tablet [Percolone]","SBD"
"7804","Oxycodone","1049623","Oxycodone Hydrochloride 5 MG Oral Tablet [Roxicodone]","SBD"
"7804","Oxycodone","1049596","Oxycodone Hydrochloride 60 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049597","Oxycodone Hydrochloride 60 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1113314","Oxycodone Hydrochloride 7.5 MG Oral Tablet","SCD"
"7804","Oxycodone","1664634","Oxycodone Hydrochloride 7.5 MG Oral Tablet [Oxaydo]","SBD"
"7804","Oxycodone","1113316","Oxycodone Hydrochloride 7.5 MG Oral Tablet [Oxecta]","SBD"
"7804","Oxycodone","1049602","Oxycodone Hydrochloride 80 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049603","Oxycodone Hydrochloride 80 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1791561","Oxycodone 13.5 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","247626","Oxycodone 10 MG Rectal Suppository","SCD"
"7804","Oxycodone","541046","Oxycodone Hydrochloride 5 MG Oral Capsule [Oxynorm]","SBD"
"7804","Oxycodone","1790534","Oxycodone 9 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","207260","Oxycodone Hydrochloride 5 MG Oral Tablet [M-Oxy]","SBD"
"7804","Oxycodone","1049688","Oxycodone Hydrochloride 20 MG Oral Tablet [Dazidox]","SBD"
"7804","Oxycodone","1791571","Oxycodone 18 MG Extended Release Oral Capsule [Xtampza]","SBD"
"7804","Oxycodone","247627","Oxycodone 20 MG Rectal Suppository","SCD"
"7804","Oxycodone","1791577","Oxycodone 27 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1791578","Oxycodone 27 MG Extended Release Oral Capsule [Xtampza]","SBD"
"7804","Oxycodone","248307","Oxycodone 30 MG Rectal Suppository","SCD"
"7804","Oxycodone","1791570","Oxycodone 18 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1791584","Oxycodone 36 MG Extended Release Oral Capsule [Xtampza]","SBD"
"7804","Oxycodone","1790535","Oxycodone 9 MG Extended Release Oral Capsule [Xtampza]","SBD"
"7804","Oxycodone","1049604","Oxycodone Hydrochloride 1 MG/ML Oral Solution","SCD"
"7804","Oxycodone","1049606","Oxycodone Hydrochloride 1 MG/ML Oral Solution [Roxicodone]","SBD"
"7804","Oxycodone","1049505","Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049567","Oxycodone Hydrochloride 20 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1049686","Oxycodone Hydrochloride 20 MG Oral Tablet","SCD"
"7804","Oxycodone","1791583","Oxycodone 36 MG Extended Release Oral Capsule","SCD"
"7804","Oxycodone","1049721","Oxycodone Hydrochloride 20 MG Oral Capsule","SCD"
"7804","Oxycodone","1049506","Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1049566","Oxycodone Hydrochloride 20 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049561","Oxycodone Hydrochloride 160 MG Extended Release Oral Tablet [Oxycontin]","SBD"
"7804","Oxycodone","1049560","Oxycodone Hydrochloride 160 MG Extended Release Oral Tablet","SCD"
"7804","Oxycodone","1049611","Oxycodone Hydrochloride 15 MG Oral Tablet","SCD"
"7804","Oxycodone","1049720","Oxycodone Hydrochloride 10 MG/ML Oral Solution","SCD"
"7804","Oxycodone","1049719","Oxycodone Hydrochloride 10 MG/ML Injectable Solution","SCD"
"7804","Oxycodone","1049685","Oxycodone Hydrochloride 10 MG Oral Tablet [Dazidox]","SBD"
"7804","Oxycodone","1049683","Oxycodone Hydrochloride 10 MG Oral Tablet","SCD"
"7804","Oxycodone","1049717","Oxycodone Hydrochloride 10 MG Oral Capsule","SCD"
"7804","Oxycodone","1049546","Oxycodone Hydrochloride 15 MG Extended Release Oral Tablet","SCD"
